id,user_id,watched_video_id,watch_time_in_sec,ad_cat_id,click,ad_id,final_gender_code,age_level,occupation,brand_id,ad_title
8697,947,1907,246,2,1,123,1,5,2,22,DuyW6y2Jjq
8698,726,6298,149,2,1,365,2,4,10,28,ZemLr0xPgs
8699,697,1798,110,2,0,64,2,4,6,27,nfaL98dtbK
8700,940,7319,55,10,0,286,2,2,8,19,i1TUnUCdtU
8701,339,9621,206,4,1,140,2,2,10,7,wo7Nsj9vJC
8702,127,10003,77,6,1,122,2,4,10,19,mrX8HSypMK
8703,745,8951,183,1,0,185,2,1,7,17,1vrUjwuG43
8704,748,1040,70,3,1,53,1,4,3,35,9lYdusQeW3
8705,742,9435,198,10,0,90,1,2,10,18,r8k03sOkbV
8706,790,7322,296,4,0,169,2,4,8,10,dsdLCNHwf3
8707,219,6088,116,9,0,15,2,5,9,39,ze63JQQWrE
8708,448,9344,217,2,1,317,2,5,9,21,oCLn4JFXqe
8709,542,9000,297,4,1,280,1,2,3,32,8s7n19QklS
8710,362,6311,134,8,1,39,2,3,6,23,pYWzIW0A0A
8711,161,3405,150,3,1,293,2,5,7,14,306HtR6tj6
8712,765,1979,181,8,1,333,1,1,10,30,OcLaQDxUXr
8713,820,656,171,6,0,134,1,3,7,28,29SFMZZ2X3
8714,427,5523,141,5,0,142,2,4,9,3,szYhDGyFof
8715,411,5845,242,8,1,203,2,5,5,14,OaL8lmTvBy
8716,276,648,219,10,1,105,1,3,10,16,u96wxOvVwY
8717,745,3930,172,5,1,11,2,1,7,8,IetsSaD7Z1
8718,5,5005,41,10,0,184,1,4,5,1,DVMmTPF3Xq
8719,257,2825,17,4,0,331,1,5,9,12,PNz8MQhSQf
8720,953,2368,205,5,0,139,2,1,9,3,NhrHbF1inF
8721,667,2266,175,8,1,275,2,3,3,20,mH3i3urQL5
8722,946,5976,130,10,0,355,1,6,3,20,7F3d57QKuW
8723,882,7191,248,1,1,126,2,1,5,12,nhG81g3pAD
8724,507,7908,225,3,1,293,1,2,5,14,306HtR6tj6
8725,794,1896,287,10,1,44,2,2,8,37,XnKqGYQZmC
8726,420,6125,16,1,0,338,2,4,6,27,q4MPmYIFMY
8727,301,5624,95,7,0,162,2,3,7,1,UXfDe7ZdL4
8728,179,810,173,3,1,196,2,1,3,35,MLzDUobcJm
8729,676,6339,289,8,0,62,2,5,9,23,4E3YJ8DfeZ
8730,569,7999,166,4,1,52,1,3,7,15,QFrbUrNCcO
8731,833,9316,147,3,0,393,1,3,10,38,ek92m6BD5J
8732,583,7100,288,10,0,78,2,4,8,12,YiXRFM7fIW
8733,524,3504,277,2,0,327,1,2,2,10,ZGKM28eudt
8734,694,8862,149,3,1,206,2,4,4,14,WL7Fl3zFan
8735,793,5976,191,10,1,286,1,3,8,19,i1TUnUCdtU
8736,370,7033,125,9,0,51,1,4,6,7,ePgVNayNBk
8737,906,7552,139,7,0,92,2,3,8,31,TKpPd7OrOZ
8738,913,2698,132,9,0,239,2,5,4,40,ZTKAB9dHgD
8739,466,6824,88,8,1,269,2,1,9,28,9blTYpMXPf
8740,335,10033,100,6,0,371,2,4,9,22,SOaueymCtH
8741,682,7182,107,2,0,64,2,4,2,27,nfaL98dtbK
8742,736,6529,62,5,0,157,2,3,9,10,Z6qdWDXhgi
8743,9,7281,59,10,0,100,2,4,6,38,OFoNT4dX7K
8744,377,4769,83,1,1,278,1,4,1,6,g8w1l1FiNF
8745,851,4083,251,1,0,200,1,4,5,2,mkPpBf1JRB
8746,893,1191,289,8,0,16,2,4,3,9,z64inGcMqp
8747,257,3611,145,1,1,6,1,5,9,31,iUB7eA6K9m
8748,378,1047,219,4,1,400,2,2,7,8,HWFrOKDNsz
8749,617,4383,195,1,1,321,1,4,6,21,CD6TDh21kP
8750,905,9716,123,5,1,102,2,4,3,10,Vj3KyqkzK2
8751,525,6239,116,1,1,376,2,3,4,10,rRZ89WKCSn
8752,909,5304,60,5,0,247,1,4,9,1,rZlcFOpvfN
8753,412,1051,94,7,1,283,2,4,8,15,UoM8vVTLil
8754,153,8659,130,10,1,88,1,3,5,2,4jzntFrFNR
8755,177,8427,158,10,1,90,1,2,1,18,r8k03sOkbV
8756,319,4473,221,8,1,220,2,4,2,1,mAi0bFJ3ZQ
8757,771,8139,16,4,0,366,1,3,3,38,uuR2ycPcqk
8758,397,7662,238,2,0,360,2,3,1,31,il3raFJFrm
8759,265,7595,281,3,0,135,2,3,6,4,JngHH0caDV
8760,208,4400,17,10,0,29,1,4,10,17,XrZf8n7teT
8761,104,1416,214,3,1,135,2,3,4,4,JngHH0caDV
8762,810,6514,166,6,0,63,2,5,2,34,asoL1PAL2Y
8763,303,3295,297,2,0,265,2,5,5,5,zbDBRhDbJT
8764,43,358,104,4,0,379,2,1,9,18,PVrShJmVAL
8765,121,397,22,5,1,157,1,4,5,10,Z6qdWDXhgi
8766,614,6872,17,2,0,353,1,1,1,23,12Yezy3jmG
8767,204,9031,111,3,1,75,2,1,10,18,vK6H3SOxuF
8768,78,8658,96,2,1,204,1,5,4,25,yzUBYwcJm6
8769,200,5666,42,2,0,201,2,4,10,38,v2UlGTwWVJ
8770,366,2893,278,1,0,278,2,5,6,6,g8w1l1FiNF
8771,166,5458,199,5,0,361,2,5,3,15,dpkXZLhVkG
8772,831,6309,251,5,1,335,1,3,6,29,BMgQQUPiKz
8773,829,1296,227,4,0,331,2,3,1,12,PNz8MQhSQf
8774,809,9757,219,3,0,77,2,4,6,15,RsbkLIaKOS
8775,278,1943,38,9,0,347,2,1,6,31,JnqRKO7vtI
8776,185,2585,137,3,1,196,2,3,6,35,MLzDUobcJm
8777,458,5509,68,5,0,260,1,1,6,21,tEhixifeI8
8778,2,9952,188,1,1,151,1,4,9,20,DrBbj5aGuj
8779,648,8198,224,8,1,271,1,2,9,16,54mGEl8aAv
8780,329,4118,181,1,1,348,1,4,8,14,xZFnvuqPyZ
8781,771,1054,241,3,1,104,1,3,3,39,yZTZzdpmrU
8782,975,4197,259,5,0,309,2,5,4,26,tijzYNbnwO
8783,462,1268,262,10,1,213,2,3,4,21,eUiXwY9fki
8784,50,9390,211,4,1,366,2,3,9,38,uuR2ycPcqk
8785,998,4918,146,1,1,126,2,3,6,12,nhG81g3pAD
8786,319,2061,221,6,0,56,2,4,2,18,TvVIpGOuV5
8787,115,7438,71,4,1,89,2,1,9,30,Oq3r2t5eWJ
8788,111,8309,90,1,0,115,1,1,4,26,p3ZvaMX5oj
8789,628,8819,63,7,0,195,2,3,6,36,F0SBoLRMvg
8790,803,4384,97,10,1,29,2,2,7,17,XrZf8n7teT
8791,938,3254,245,9,0,354,2,3,2,2,rmEl5KSA03
8792,835,5586,3,8,1,62,1,3,9,23,4E3YJ8DfeZ
8793,240,8797,171,8,0,179,1,2,5,38,Qmkby6M19v
8794,858,1686,142,8,0,16,2,1,7,9,z64inGcMqp
8795,287,8884,57,9,1,298,1,5,1,33,QiUOksxHJI
8796,599,9614,171,9,0,227,1,4,5,40,gafnxuXiRV
8797,32,5443,79,4,1,28,2,4,10,6,CnDlajFixV
8798,768,795,215,3,0,295,2,5,4,11,bQAm2hdCVB
8799,973,503,54,5,0,224,1,3,1,14,TsyCG6M6cy
8800,502,9018,158,8,0,288,1,4,5,1,uoNWTtLHZJ
8801,758,7092,176,2,1,265,1,4,8,5,zbDBRhDbJT
8802,258,9261,219,5,0,247,2,5,10,1,rZlcFOpvfN
8803,649,2210,56,1,0,242,2,3,7,17,hpeRZWk0Eb
8804,526,1770,292,1,0,187,1,5,5,29,Cy0UfoTUA6
8805,203,6484,75,8,1,287,2,3,3,15,1qc2Ru8jIn
8806,958,7543,186,5,0,217,2,4,6,28,QhQ0LcxWtB
8807,993,1814,281,3,1,277,2,3,6,7,PQA2EBCRxs
8808,357,9088,272,5,0,234,2,3,8,17,thL3yEn16O
8809,523,1829,108,4,1,308,1,4,5,29,vrXcdxqPgJ
8810,599,170,190,3,0,197,1,4,5,2,34FFMS9fqn
8811,264,9687,287,2,0,365,2,4,4,28,ZemLr0xPgs
8812,914,6921,99,3,0,133,2,3,5,35,ZeTsKoHdv2
8813,170,7942,30,7,0,99,1,2,4,7,KUvSUUfz1j
8814,574,4400,166,10,1,213,2,2,4,21,eUiXwY9fki
8815,189,9352,72,3,0,300,1,3,9,25,sgEqlirrFA
8816,645,216,180,2,1,171,2,2,6,36,ctu5Ku1a0f
8817,986,7534,109,6,1,86,2,2,4,1,POhgC0nAVc
8818,455,8170,121,8,0,289,1,3,3,21,WR6IaHdJ3m
8819,761,735,202,2,0,360,2,4,8,31,il3raFJFrm
8820,544,4480,140,8,0,62,2,1,7,23,4E3YJ8DfeZ
8821,952,4329,111,1,1,383,2,3,3,6,vsvRY7KSVD
8822,775,5874,89,9,1,202,1,1,1,28,T9pNCKBpS0
8823,321,2836,299,1,0,126,1,4,10,12,nhG81g3pAD
8824,176,2994,78,3,1,313,2,3,2,21,2kW18OOoy8
8825,220,9953,64,7,1,138,2,3,2,35,7UU312Xcpp
8826,280,2628,57,7,1,363,2,4,1,7,0jn5YfV4FU
8827,767,9004,97,1,0,3,2,3,8,22,j37JDFybMq
8828,638,4740,87,5,1,139,2,4,10,3,NhrHbF1inF
8829,479,6706,269,5,1,102,2,3,4,10,Vj3KyqkzK2
8830,715,3934,46,1,1,182,2,2,10,8,uFrdt4cCxP
8831,293,4519,26,4,1,395,2,2,3,14,E4FLtpomTT
8832,591,2100,109,5,0,125,2,2,7,33,wCyI7C24bO
8833,117,4817,252,3,0,180,2,3,6,9,Vvrj40k5zp
8834,752,7344,99,9,1,120,2,4,6,33,vUFAWtYjzA
8835,406,4758,223,10,1,373,1,3,7,21,PnhaaGhMY5
8836,76,4340,130,4,1,108,1,5,9,34,SlEXsKqc92
8837,877,1170,279,5,1,112,1,5,3,37,mgcYHqnntS
8838,794,4582,216,3,0,295,2,2,8,11,bQAm2hdCVB
8839,697,9922,68,8,0,50,2,4,6,20,dd67snZebL
8840,310,9335,297,5,0,161,2,5,8,7,u815CwNHmc
8841,397,7400,13,7,1,21,2,3,1,13,fxbSKBUlGX
8842,265,7493,114,10,1,282,2,3,6,40,xHJoCsFd45
8843,940,9540,207,5,1,228,2,2,8,20,CKwlVLCdJy
8844,616,6301,71,2,1,311,2,5,5,33,A224ZRj5mi
8845,34,9015,173,8,0,136,1,5,1,15,YZHyLtKWrg
8846,610,8369,36,2,1,317,2,3,10,21,oCLn4JFXqe
8847,564,2768,271,4,1,331,1,4,3,12,PNz8MQhSQf
8848,354,7818,184,10,0,9,1,5,1,24,3WYiGxZaLJ
8849,651,7526,83,3,0,189,2,4,2,13,94erfjng3R
8850,963,6569,12,4,0,43,2,5,5,7,PYzIU7n3aa
8851,217,2669,7,3,1,73,1,1,7,37,CjOreWICct
8852,137,9411,60,10,0,143,2,3,6,29,mfGgkVMoHc
8853,981,5315,218,9,1,315,2,2,6,16,rUnJr1DqWT
8854,244,994,116,3,1,35,1,5,6,1,WY6zA5sIH9
8855,533,6063,216,4,0,191,1,1,1,19,IVlheNHXvk
8856,501,8892,140,6,1,86,1,5,10,1,POhgC0nAVc
8857,604,9015,56,8,1,271,2,1,9,16,54mGEl8aAv
8858,299,3053,49,2,0,76,2,5,4,28,FGRrYJJl10
8859,268,2446,79,4,1,69,2,4,2,39,Ytsf0L4ZJe
8860,157,5788,114,1,1,284,2,4,2,34,fFs2egll1j
8861,456,2566,298,4,0,294,2,1,4,35,i5st32ciQz
8862,890,4357,125,9,1,30,2,3,2,15,zF4D1PcC7F
8863,558,3866,31,4,1,294,2,2,7,35,i5st32ciQz
8864,481,6111,190,4,0,249,1,5,9,6,QFvY01A8fA
8865,438,9940,63,4,0,69,2,2,10,39,Ytsf0L4ZJe
8866,794,8967,167,8,0,364,2,2,8,16,V23xV9d8hW
8867,388,3118,268,10,1,373,2,3,8,21,PnhaaGhMY5
8868,825,8206,265,7,0,291,2,4,8,16,0oOQEBqG1Z
8869,666,9407,207,1,0,212,2,4,4,19,kAmPTImsgf
8870,713,1139,212,2,0,226,2,4,6,31,jm9YU718Be
8871,394,6279,6,8,1,39,2,4,5,23,pYWzIW0A0A
8872,273,7392,71,2,0,329,2,1,5,32,22feNgf3Dh
8873,828,1427,193,1,0,107,2,2,5,18,EySbtShBl0
8874,771,7643,139,1,1,45,1,3,3,40,pPJwAxugVs
8875,270,1227,119,10,1,314,2,3,4,40,2ZGm0AxP1F
8876,78,2071,98,3,0,53,1,5,4,35,9lYdusQeW3
8877,7,7574,255,2,0,64,2,5,2,27,nfaL98dtbK
8878,887,7591,189,5,1,369,2,4,3,4,YhxImaZVeM
8879,170,5922,272,3,0,342,1,2,4,17,r3AuNWPNHk
8880,994,7008,268,5,0,361,2,2,4,15,dpkXZLhVkG
8881,755,6467,156,3,1,35,1,5,9,1,WY6zA5sIH9
8882,251,5570,133,1,0,345,2,3,7,28,KMCMN4tGMm
8883,935,6429,146,7,1,37,1,1,3,31,KGUuS8VrSK
8884,846,8907,289,8,0,269,2,4,4,28,9blTYpMXPf
8885,750,9364,251,2,1,360,1,5,9,31,il3raFJFrm
8886,88,981,52,5,0,156,2,5,10,34,l4I3cRO9ko
8887,31,5461,134,1,1,177,2,2,10,10,wXnd0hqQoF
8888,134,2401,275,8,0,399,2,1,3,28,6iFqQIo0Df
8889,531,9879,1,9,0,51,1,3,6,7,ePgVNayNBk
8890,878,844,156,5,0,335,2,3,9,29,BMgQQUPiKz
8891,664,9308,180,8,1,198,1,5,3,38,gLASXxhf5v
8892,466,6752,51,2,1,164,2,1,9,3,xy38dCBPP7
8893,360,7489,15,6,1,290,1,4,10,19,xj5uMBowYz
8894,38,515,108,6,1,72,2,3,5,37,j3AxZE3ZfW
8895,496,7837,271,10,1,299,1,3,7,23,sG5UetCxLn
8896,705,6837,225,1,0,194,2,3,6,9,xXmkbZESg8
8897,368,9071,102,9,0,80,2,1,8,5,46uRLHf9uV
8898,79,851,55,5,1,390,2,4,1,16,W77Wb4BwrE
8899,366,3829,252,2,1,160,2,5,6,10,IAYNYdc267
8900,439,8178,135,7,0,109,1,4,7,21,icMwBeUKue
8901,644,2255,229,6,0,398,2,3,7,38,utwHDeLjQb
8902,764,194,127,4,1,330,2,2,10,9,rr95qA4TtZ
8903,841,7483,80,10,0,251,1,1,6,14,phijTf9rad
8904,462,8442,86,1,1,212,2,3,4,19,kAmPTImsgf
8905,249,4187,250,3,1,77,2,5,8,15,RsbkLIaKOS
8906,861,2208,267,1,1,356,1,1,1,23,uoOuiMRdh1
8907,681,1407,15,2,0,226,1,2,4,31,jm9YU718Be
8908,958,6190,134,1,1,129,2,4,6,4,T8qgx45W8X
8909,690,4233,145,10,0,144,2,4,9,9,3OCvtETDI1
8910,181,6581,112,7,0,183,2,2,1,26,D2oRADyXeY
8911,885,5968,62,2,1,327,2,2,8,10,ZGKM28eudt
8912,216,3432,205,7,0,23,1,2,1,9,d2V9h8xJde
8913,222,6004,74,4,0,395,2,5,10,14,E4FLtpomTT
8914,678,6693,279,6,1,7,1,3,8,22,rDdpdYoN6j
8915,99,7875,92,1,1,200,2,2,3,2,mkPpBf1JRB
8916,121,5263,208,3,1,196,1,4,5,35,MLzDUobcJm
8917,128,1407,70,2,0,367,2,3,9,36,7Z1OgnBDOn
8918,146,6081,131,3,0,285,2,4,6,17,pG5qDb7JxF
8919,21,765,1,4,0,308,2,3,10,29,vrXcdxqPgJ
8920,986,4133,62,1,0,151,2,2,4,20,DrBbj5aGuj
8921,51,9001,26,9,1,354,2,5,7,2,rmEl5KSA03
8922,464,3692,32,4,1,357,2,3,5,25,b4WZ3SBsFy
8923,78,373,22,9,0,354,1,5,4,2,rmEl5KSA03
8924,11,8779,1,2,0,64,2,3,10,27,nfaL98dtbK
8925,202,5138,18,8,0,250,2,4,10,10,wcTD2Z2dwe
8926,256,4574,232,10,0,355,2,4,6,20,7F3d57QKuW
8927,989,52,145,5,1,131,1,3,8,36,9NEMpgowlD
8928,706,7547,261,6,0,32,1,3,2,28,x57lptT636
8929,384,10030,155,7,1,296,2,3,2,9,e5phMJn62s
8930,423,8608,251,9,0,15,2,4,7,39,ze63JQQWrE
8931,221,2906,78,5,1,247,1,3,7,1,rZlcFOpvfN
8932,977,9252,45,6,0,72,2,2,8,37,j3AxZE3ZfW
8933,25,9822,173,2,1,160,2,4,4,10,IAYNYdc267
8934,698,7075,272,5,0,106,2,3,1,37,f36iij1XG0
8935,427,1008,3,10,1,70,2,4,9,4,nP4auj3IcZ
8936,947,2501,201,5,0,259,1,5,2,10,CruYs1vBKS
8937,994,8603,265,5,1,335,2,2,4,29,BMgQQUPiKz
8938,85,5313,283,9,1,222,1,3,10,14,Mcbysb9Kne
8939,312,5872,94,8,1,271,2,1,1,16,54mGEl8aAv
8940,124,7550,247,3,1,393,2,4,4,38,ek92m6BD5J
8941,756,5220,146,6,1,132,1,3,4,19,zmwPqFZ7Ds
8942,512,6414,100,8,0,179,2,3,5,38,Qmkby6M19v
8943,602,6505,254,6,0,72,2,2,7,37,j3AxZE3ZfW
8944,346,297,52,2,0,244,2,2,5,39,ho8mFqB5Rl
8945,741,9005,104,2,1,226,1,4,10,31,jm9YU718Be
8946,786,1521,151,9,0,152,2,1,1,26,ICOWBmF8fd
8947,81,8958,203,5,1,11,1,5,4,8,IetsSaD7Z1
8948,824,2485,242,3,1,42,2,3,7,19,EL3n293fp5
8949,851,4100,7,5,0,259,1,4,5,10,CruYs1vBKS
8950,286,4205,236,7,1,363,2,5,6,7,0jn5YfV4FU
8951,202,3214,193,8,1,289,2,4,10,21,WR6IaHdJ3m
8952,676,3178,3,5,0,139,2,5,9,3,NhrHbF1inF
8953,497,8848,186,7,0,67,1,1,10,11,MFFAP7Dqwv
8954,623,990,63,10,0,314,1,5,5,40,2ZGm0AxP1F
8955,125,9907,49,6,1,343,1,3,7,8,lFu875mOQW
8956,838,9599,205,7,1,92,2,3,4,31,TKpPd7OrOZ
8957,960,797,154,2,0,307,1,4,1,2,YlQJGRcuYB
8958,89,901,166,2,0,166,2,3,8,15,IWugeeyNfR
8959,318,9867,132,8,0,326,1,5,8,32,JhIlbJACOK
8960,13,9615,138,2,1,327,1,3,2,10,ZGKM28eudt
8961,356,5956,249,4,0,89,1,4,7,30,Oq3r2t5eWJ
8962,423,5601,227,10,1,314,2,4,7,40,2ZGm0AxP1F
8963,696,9061,213,10,1,100,1,5,1,38,OFoNT4dX7K
8964,452,2885,240,2,1,266,2,3,7,4,Hs7pRV4cTU
8965,551,2364,227,1,1,113,2,5,5,26,nyhAJRO9Gw
8966,79,6766,196,7,1,141,2,4,1,34,f1DPXwCK9D
8967,531,8028,296,8,0,20,1,3,6,12,WnCOhnoXM6
8968,876,1436,74,9,1,93,2,5,4,3,iEIhhaIuM0
8969,284,2721,78,3,1,104,1,4,6,39,yZTZzdpmrU
8970,951,7756,16,9,1,41,1,4,8,3,03mySCczDH
8971,498,7729,104,2,1,76,2,3,9,28,FGRrYJJl10
8972,845,9571,257,6,1,225,1,2,7,9,rtGxnwMdyf
8973,212,9092,206,4,1,396,2,3,10,35,FgsxXTitFy
8974,886,6724,17,10,1,373,1,2,3,21,PnhaaGhMY5
8975,842,3535,42,3,0,18,2,3,1,5,MRsNFfMepf
8976,6,8394,137,4,0,43,1,3,10,7,PYzIU7n3aa
8977,954,7508,78,8,1,136,2,5,10,15,YZHyLtKWrg
8978,884,8433,61,8,0,364,2,5,5,16,V23xV9d8hW
8979,472,5541,165,5,1,125,1,6,8,33,wCyI7C24bO
8980,359,5491,222,2,1,353,2,2,2,23,12Yezy3jmG
8981,652,7719,290,8,1,190,1,3,5,31,6Y1R3i6x69
8982,879,3579,82,4,1,233,2,4,10,5,PFSV3jnIqx
8983,39,5402,275,2,0,353,1,1,1,23,12Yezy3jmG
8984,666,7013,217,3,1,180,2,4,4,9,Vvrj40k5zp
8985,495,2734,121,7,0,138,1,3,7,35,7UU312Xcpp
8986,646,1447,297,6,1,397,2,2,3,20,m60sbycVCf
8987,315,3795,286,3,1,73,2,3,3,37,CjOreWICct
8988,735,9231,60,4,0,155,2,2,2,3,hdDhZ6cfZU
8989,723,5336,247,9,0,87,2,5,10,24,NINnwBgoW4
8990,52,3261,78,3,0,42,2,4,1,19,EL3n293fp5
8991,660,7932,34,9,0,368,2,6,4,27,7HFgc8uFKx
8992,294,9173,41,10,1,273,2,6,5,22,pb2exk1c91
8993,35,3868,125,1,1,91,2,5,5,37,v1gzIg7UI0
8994,784,8728,20,9,0,404,1,4,6,2,QSrzGQktqe
8995,83,6645,127,5,0,161,2,4,6,7,u815CwNHmc
8996,816,833,15,5,0,38,2,1,6,37,mEH2NujyXh
8997,448,9673,139,7,1,60,2,5,9,34,JEkSttuaYg
8998,629,2890,63,6,1,389,1,5,1,21,Fd8tohdTGM
8999,169,1249,148,9,0,239,2,4,1,40,ZTKAB9dHgD
9000,402,6382,138,8,1,203,1,3,9,14,OaL8lmTvBy
9001,969,1978,178,1,0,278,1,4,9,6,g8w1l1FiNF
9002,687,9654,163,5,0,257,1,3,3,39,7hJgMbwR2V
9003,203,9212,236,5,0,260,2,3,3,21,tEhixifeI8
9004,863,644,277,1,1,383,2,1,8,6,vsvRY7KSVD
9005,289,8620,81,3,0,135,2,3,1,4,JngHH0caDV
9006,756,5010,187,7,0,74,1,3,4,24,SNzoe2xGOW
9007,275,5104,223,9,0,252,2,5,2,16,7698TtYNAJ
9008,693,9076,27,6,1,7,2,5,4,22,rDdpdYoN6j
9009,719,3344,37,8,1,287,1,5,9,15,1qc2Ru8jIn
9010,555,9234,91,5,0,130,2,4,1,32,ZK1DFo4HG2
9011,327,7579,288,4,1,24,1,5,6,3,hcqzimYgrs
9012,75,5420,218,2,0,188,2,4,9,3,ZMVnVuJ13U
9013,624,8125,75,7,0,60,1,5,6,34,JEkSttuaYg
9014,712,1692,249,3,1,270,1,4,2,24,0Q93MZmq6k
9015,56,9732,217,5,0,174,1,3,9,4,0tinh9dt80
9016,582,667,121,1,0,237,1,5,9,37,rvdAb1qZBR
9017,494,3004,18,6,0,316,2,1,1,23,lsJw1Hd8u0
9018,214,8310,55,1,0,337,1,3,10,32,OKfamyHmfq
9019,580,8183,59,8,1,264,2,6,2,32,G4btHnrjh0
9020,750,2428,98,6,0,240,1,5,9,4,hD3hNsIJmX
9021,422,6265,207,7,0,119,1,3,3,40,VBPTIZe5ih
9022,986,6132,62,2,1,310,2,2,4,27,aIAHFCjyNO
9023,752,9445,261,10,0,70,2,4,6,4,nP4auj3IcZ
9024,89,3993,133,10,1,105,2,3,8,16,u96wxOvVwY
9025,775,7525,167,5,0,228,1,1,1,20,CKwlVLCdJy
9026,466,3677,103,4,1,280,2,1,9,32,8s7n19QklS
9027,16,9755,9,6,0,263,2,5,10,12,oUKqeOByp4
9028,262,8386,216,9,1,362,2,2,2,36,UmXn3prQX2
9029,271,963,86,3,0,196,2,1,6,35,MLzDUobcJm
9030,700,5193,58,7,1,60,1,4,3,34,JEkSttuaYg
9031,567,1026,19,2,1,68,2,2,4,28,sY4eoJYz12
9032,623,9049,4,5,1,157,1,5,5,10,Z6qdWDXhgi
9033,551,3136,92,5,1,390,2,5,5,16,W77Wb4BwrE
9034,991,5639,16,1,1,212,2,3,6,19,kAmPTImsgf
9035,69,2322,155,8,1,324,2,4,9,22,0qUtG9xpSp
9036,849,1447,178,6,1,145,1,4,6,27,yKHVLHSXUG
9037,721,5849,228,4,0,108,2,5,3,34,SlEXsKqc92
9038,575,3837,107,3,0,133,2,4,9,35,ZeTsKoHdv2
9039,912,6938,10,3,1,279,1,4,6,5,n8gJwBwypt
9040,417,7758,159,9,1,93,2,4,9,3,iEIhhaIuM0
9041,676,7204,159,2,0,76,2,5,9,28,FGRrYJJl10
9042,61,9553,288,1,1,384,2,4,6,8,mtL6JnbkwJ
9043,592,5028,138,2,1,26,2,3,5,5,ixqz6AA7Xq
9044,224,9912,246,10,0,381,2,3,9,38,dhpWc1fZAi
9045,70,815,198,10,0,281,2,2,5,6,Ghpdp7xORC
9046,580,9594,254,4,0,191,2,6,2,19,IVlheNHXvk
9047,8,787,197,10,1,304,2,5,2,28,FIEx6924BB
9048,163,5724,100,6,1,48,2,2,6,14,Q9IwOQFQNs
9049,133,7707,18,9,0,41,2,5,6,3,03mySCczDH
9050,176,8245,207,8,0,17,2,3,2,18,MBXpB8EpCS
9051,819,7637,276,10,1,105,2,3,2,16,u96wxOvVwY
9052,191,6448,7,7,0,255,2,5,8,14,b1ZYt8kh9k
9053,730,5205,187,6,1,63,2,2,5,34,asoL1PAL2Y
9054,718,6712,62,3,1,402,1,4,7,10,8TOp0DmqNy
9055,27,7083,25,9,0,80,1,2,1,5,46uRLHf9uV
9056,465,4887,251,2,0,215,2,4,7,25,BH6KAI1udc
9057,703,4974,202,2,0,374,2,3,1,12,kfiBAcaRdO
9058,766,1318,261,4,1,46,2,4,6,19,xQlhAuZvbR
9059,674,1701,194,7,1,74,1,3,1,24,SNzoe2xGOW
9060,843,8599,61,4,1,28,1,3,6,6,CnDlajFixV
9061,177,8238,26,3,0,393,1,2,1,38,ek92m6BD5J
9062,700,4447,253,3,1,197,1,4,3,2,34FFMS9fqn
9063,827,7592,244,2,0,160,2,2,8,10,IAYNYdc267
9064,614,3686,293,2,0,360,1,1,1,31,il3raFJFrm
9065,522,7769,18,6,1,56,1,3,1,18,TvVIpGOuV5
9066,707,4707,156,6,0,240,2,3,10,4,hD3hNsIJmX
9067,172,4448,127,10,1,172,2,3,8,20,GFagioFWMO
9068,506,4755,208,1,0,126,1,3,3,12,nhG81g3pAD
9069,457,7944,101,9,1,54,2,4,1,2,ZxSukTRoTr
9070,636,9552,244,10,1,90,2,3,4,18,r8k03sOkbV
9071,763,2463,42,10,1,355,1,3,4,20,7F3d57QKuW
9072,171,2296,276,3,1,18,1,4,3,5,MRsNFfMepf
9073,991,7494,25,7,1,255,2,3,6,14,b1ZYt8kh9k
9074,424,7085,274,4,0,191,2,4,3,19,IVlheNHXvk
9075,382,3235,17,5,1,224,2,5,5,14,TsyCG6M6cy
9076,354,8328,72,8,0,372,1,5,1,24,aCmYKq5xYO
9077,245,3985,67,6,0,389,1,5,10,21,Fd8tohdTGM
9078,820,8901,155,6,1,398,1,3,7,38,utwHDeLjQb
9079,430,2315,101,2,1,262,1,5,4,33,gPq7cbtTor
9080,299,785,49,2,0,66,2,5,4,5,djLmU3AtYr
9081,634,8841,291,4,1,387,2,3,4,11,MsbQud7Zjv
9082,193,3752,221,4,0,370,1,4,4,17,A7pIewdMPc
9083,633,5187,61,3,1,135,2,4,3,4,JngHH0caDV
9084,777,2564,80,1,0,3,2,3,9,22,j37JDFybMq
9085,360,6305,194,9,0,252,1,4,10,16,7698TtYNAJ
9086,114,3444,22,10,1,281,2,3,10,6,Ghpdp7xORC
9087,266,8262,119,10,1,304,2,4,3,28,FIEx6924BB
9088,257,1985,29,2,1,166,1,5,9,15,IWugeeyNfR
9089,582,9069,45,2,0,188,1,5,9,3,ZMVnVuJ13U
9090,191,2982,238,10,1,8,2,5,8,10,fLgjOruTUM
9091,4,9152,205,1,1,231,1,5,3,4,yK4n0RjkAI
9092,598,6597,279,6,0,240,2,3,8,4,hD3hNsIJmX
9093,76,3699,167,4,0,357,1,5,9,25,b4WZ3SBsFy
9094,703,1700,176,7,0,183,2,3,1,26,D2oRADyXeY
9095,244,4391,175,4,1,357,1,5,6,25,b4WZ3SBsFy
9096,768,3705,265,10,0,373,2,5,4,21,PnhaaGhMY5
9097,384,2919,123,3,1,180,2,3,2,9,Vvrj40k5zp
9098,546,2043,171,1,1,384,2,2,5,8,mtL6JnbkwJ
9099,715,1875,209,9,1,41,2,2,10,3,03mySCczDH
9100,60,7032,239,7,0,21,1,5,4,13,fxbSKBUlGX
